Invoice ID,Customer type,Gender,Country,City,State,Postal Code,Product line,Quantity,Tax 5%,Sales,Ship Mode,Date,Payment_Type,CRating
349-97-8902,Member,Male,United States,Philadelphia,Pennsylvania,19134,Food and beverages,2,5.789,121.569,Standard Class,10/09/2020,Ewallet,8.90
421-95-9805,Normal,Female,United States,Dallas,Texas,75217,Electronic accessories,1,1.448,30.408,First Class,11/09/2020,Credit card,6.20
277-35-5865,Member,Female,United States,Dallas,Texas,75217,Food and beverages,9,44.5365,935.2665,First Class,12/09/2020,Cash,6.70
789-23-8625,Member,Male,United States,Philadelphia,Pennsylvania,19143,Fashion accessories,3,13.983,293.643,Second Class,13/09/2020,Cash,7.20
284-54-4231,Member,Male,United States,Philadelphia,Pennsylvania,19143,Sports and travel,1,4.0465,84.9765,Second Class,14/09/2020,Credit card,9.00
443-59-0061,Member,Male,United States,Grove City,Ohio,43123,Food and beverages,10,33.725,708.225,Second Class,15/09/2020,Ewallet,4.20
509-29-3912,Member,Female,United States,Grove City,Ohio,43123,Sports and travel,9,17.424,365.904,Second Class,16/09/2020,Ewallet,4.20
327-40-9673,Member,Male,United States,New York City,New York,10011,Sports and travel,6,21.78,457.38,Second Class,17/09/2020,Cash,6.90
840-19-2096,Member,Male,United States,New York City,New York,10011,Electronic accessories,5,21.9775,461.5275,Second Class,18/09/2020,Ewallet,4.40
828-46-6863,Member,Male,United States,New York City,New York,10011,Food and beverages,6,29.559,620.739,Second Class,19/09/2020,Credit card,4.00
641-96-3695,Member,Female,United States,New York City,New York,10011,Fashion accessories,6,13.038,273.798,Second Class,20/09/2020,Ewallet,8.50
420-97-3340,Normal,Female,United States,New York City,New York,10011,Food and beverages,3,10.752,225.792,Second Class,21/09/2020,Credit card,9.20
436-54-4512,Member,Female,United States,Chicago,Illinois,60610,Food and beverages,1,4.5805,96.1905,Standard Class,22/09/2020,Cash,9.80
670-79-6321,Member,Female,United States,Dearborn,Michigan,48126,Home and lifestyle,7,33.1065,695.2365,Standard Class,23/09/2020,Credit card,4.90
852-62-7105,Normal,Female,United States,Dearborn,Michigan,48126,Fashion accessories,10,41.625,874.125,Standard Class,24/09/2020,Credit card,4.40
598-06-7312,Member,Male,United States,Dearborn,Michigan,48126,Fashion accessories,1,4.5675,95.9175,Standard Class,25/09/2020,Cash,6.80
135-13-8269,Member,Female,United States,Dearborn,Michigan,48126,Food and beverages,2,7.888,165.648,Standard Class,26/09/2020,Cash,9.10
816-57-2053,Normal,Male,United States,New York City,New York,10009,Sports and travel,2,6.087,127.827,Standard Class,27/09/2020,Ewallet,8.70
628-90-8624,Member,Male,United States,Seattle,Washington,98115,Health and beauty,10,41.29,867.09,Standard Class,28/09/2020,Cash,5.00
856-66-2701,Member,Male,United States,San Francisco,California,94122,Home and lifestyle,3,7.995,167.895,Standard Class,29/09/2020,Ewallet,7.50
308-39-1707,Normal,Female,United States,San Francisco,California,94122,Fashion accessories,1,0.6045,12.6945,Standard Class,30/09/2020,Credit card,8.20
149-61-1929,Normal,Male,United States,Aurora,Colorado,80013,Sports and travel,10,32.095,673.995,Second Class,01/10/2020,Credit card,6.70
655-07-2265,Normal,Male,United States,Aurora,Colorado,80013,Electronic accessories,3,11.7465,246.6765,Second Class,02/10/2020,Ewallet,5.40
589-02-8023,Member,Male,United States,Aurora,Colorado,80013,Food and beverages,2,8.377,175.917,Second Class,03/10/2020,Credit card,7.00
420-04-7590,Normal,Male,United States,Miami,Florida,33180,Home and lifestyle,3,14.955,314.055,Second Class,04/10/2020,Ewallet,4.70
182-88-2763,Member,Male,United States,Miami,Florida,33180,Food and beverages,3,11.9865,251.7165,Second Class,05/10/2020,Credit card,5.00
188-55-0967,Member,Male,United States,Warner Robins,Georgia,31088,Health and beauty,10,33.235,697.935,Second Class,06/10/2020,Credit card,5.00
610-46-4100,Normal,Male,United States,Aurora,Colorado,80013,Health and beauty,7,10.1325,212.7825,Standard Class,07/10/2020,Credit card,6.00
318-81-2368,Normal,Female,United States,Aurora,Colorado,80013,Electronic accessories,1,2.31,48.51,Standard Class,08/10/2020,Cash,6.30
364-33-8584,Member,Female,United States,Vallejo,California,94591,Food and beverages,5,4.4075,92.5575,Standard Class,09/10/2020,Cash,8.50
665-63-9737,Normal,Male,United States,Vallejo,California,94591,Fashion accessories,3,7.863,165.123,Standard Class,10/10/2020,Ewallet,7.50
695-09-5146,Member,Female,United States,Minneapolis,Minnesota,55407,Food and beverages,3,14.8185,311.1885,Standard Class,11/10/2020,Ewallet,6.40
155-45-3814,Member,Female,United States,Mission Viejo,California,92691,Electronic accessories,8,35.42,743.82,Second Class,12/10/2020,Ewallet,4.70
794-32-2436,Member,Male,United States,Mission Viejo,California,92691,Electronic accessories,2,5.567,116.907,Second Class,13/10/2020,Ewallet,6.00
131-15-8856,Member,Female,United States,Rochester Hills,Michigan,48307,Food and beverages,8,29.008,609.168,Standard Class,14/10/2020,Credit card,4.00
273-84-2164,Member,Male,United States,Plainfield,New Jersey,7060,Electronic accessories,5,3.0125,63.2625,Standard Class,15/10/2020,Ewallet,5.50
706-36-6154,Member,Male,United States,Columbus,Indiana,47201,Home and lifestyle,9,8.712,182.952,Standard Class,16/10/2020,Ewallet,8.70
778-89-7974,Normal,Male,United States,Sierra Vista,Arizona,85635,Health and beauty,6,21.063,442.323,Standard Class,17/10/2020,Cash,7.40
574-31-8277,Member,Male,United States,Sierra Vista,Arizona,85635,Fashion accessories,1,1.6815,35.3115,Standard Class,18/10/2020,Cash,5.60
859-71-0933,Member,Female,United States,Vancouver,Washington,98661,Sports and travel,2,1.549,32.529,Second Class,19/10/2020,Cash,6.30
740-11-5257,Normal,Male,United States,Vancouver,Washington,98661,Electronic accessories,10,12.37,259.77,Second Class,20/10/2020,Cash,7.10
369-82-2676,Normal,Male,United States,Vancouver,Washington,98661,Electronic accessories,5,18.915,397.215,Second Class,21/10/2020,Ewallet,
563-47-4072,Normal,Female,United States,New York City,New York,10024,Health and beauty,6,16.743,351.603,Standard Class,22/10/2020,Cash,9.90
742-04-5161,Member,Male,United States,New York City,New York,10035,Home and lifestyle,10,36.39,764.19,Standard Class,23/10/2020,Cash,7.30
149-15-7606,Member,Male,United States,New York City,New York,10035,Sports and travel,9,16.794,352.674,Standard Class,24/10/2020,Ewallet,5.10
133-77-3154,Member,Male,United States,Columbus,Ohio,43229,Fashion accessories,4,12.036,252.756,Standard Class,25/10/2020,Cash,9.40
169-52-4504,Normal,Female,United States,Columbus,Ohio,43229,Electronic accessories,3,2.3535,49.4235,Standard Class,26/10/2020,Ewallet,5.80
250-81-7186,Normal,Female,United States,Columbus,Ohio,43229,Electronic accessories,1,4.9845,104.6745,Standard Class,27/10/2020,Credit card,8.00
562-12-5430,Member,Female,United States,Aurora,Illinois,60505,Fashion accessories,3,13.2225,277.6725,Same Day,28/10/2020,Ewallet,7.90
816-72-8853,Member,Female,United States,Aurora,Illinois,60505,Sports and travel,5,6.9825,146.6325,Same Day,29/10/2020,Cash,5.90
491-38-3499,Member,Male,United States,Arlington,Texas,76017,Fashion accessories,1,2.7725,58.2225,Standard Class,30/10/2020,Credit card,4.90
322-02-2271,Normal,Female,United States,Arlington,Texas,76017,Sports and travel,3,6.4455,135.3555,Standard Class,31/10/2020,Cash,9.30
842-29-4695,Member,Male,United States,Arlington,Texas,76017,Sports and travel,7,5.999,125.979,Standard Class,01/11/2020,Credit card,7.90
725-67-2480,Member,Female,United States,Arlington,Texas,76017,Fashion accessories,6,17.625,370.125,Standard Class,02/11/2020,Credit card,5.90
641-51-2661,Member,Female,United States,New York City,New York,10011,Food and beverages,10,43.55,914.55,Standard Class,03/11/2020,Credit card,9.90
714-02-3114,Normal,Female,United States,Louisville,Kentucky,40214,Sports and travel,2,9.88,207.48,Same Day,04/11/2020,Cash,7.70
518-17-2983,Normal,Female,United States,Dallas,Texas,75081,Fashion accessories,4,9.726,204.246,Second Class,05/11/2020,Ewallet,7.60
779-42-2410,Member,Male,United States,Dallas,Texas,75081,Food and beverages,3,8.661,181.881,Second Class,06/11/2020,Ewallet,7.70
190-14-3147,Normal,Female,United States,Dallas,Texas,75081,Health and beauty,4,3.594,75.474,Second Class,07/11/2020,Ewallet,6.40
408-66-6712,Member,Female,United States,Cleveland,Ohio,44105,Health and beauty,6,14.313,300.573,First Class,08/11/2020,Ewallet,4.40
679-22-6530,Normal,Female,United States,Chicago,Illinois,60653,Sports and travel,2,4.062,85.302,Standard Class,09/11/2020,Credit card,4.10
588-47-8641,Member,Male,United States,Chicago,Illinois,60653,Fashion accessories,10,28.02,588.42,Standard Class,10/11/2020,Ewallet,4.40
642-61-4706,Member,Male,United States,Chicago,Illinois,60653,Food and beverages,2,9.34,196.14,Standard Class,11/11/2020,Cash,5.50
576-31-4774,Normal,Female,United States,Quincy,Illinois,62301,Health and beauty,3,11.0115,231.2415,Standard Class,12/11/2020,Ewallet,
556-41-6224,Normal,Male,United States,Columbus,Indiana,47201,Health and beauty,8,13.456,282.576,First Class,13/11/2020,Credit card,9.30
811-03-8790,Normal,Female,United States,Columbus,Indiana,47201,Electronic accessories,10,22.74,477.54,First Class,14/11/2020,Credit card,4.80
242-11-3142,Member,Male,United States,Columbus,Indiana,47201,Fashion accessories,2,8.377,175.917,First Class,15/11/2020,Cash,4.60
752-23-3760,Member,Female,United States,Tyler,Texas,75701,Sports and travel,7,22.428,470.988,Standard Class,16/11/2020,Credit card,7.30
274-05-5470,Member,Female,United States,Tyler,Texas,75701,Food and beverages,4,14.694,308.574,Standard Class,17/11/2020,Cash,6.00
648-94-3045,Normal,Male,United States,Tyler,Texas,75701,Health and beauty,10,29.475,618.975,Standard Class,18/11/2020,Ewallet,8.10
130-67-4723,Member,Male,United States,Tyler,Texas,75701,Food and beverages,6,14.55,305.55,Standard Class,19/11/2020,Ewallet,9.40
528-87-5606,Member,Female,United States,New York City,New York,10024,Electronic accessories,1,1.974,41.454,Standard Class,20/11/2020,Cash,6.50
320-85-2052,Normal,Female,United States,New York City,New York,10024,Sports and travel,1,1.7405,36.5505,Standard Class,21/11/2020,Credit card,7.00
370-96-0655,Normal,Female,United States,New York City,New York,10024,Fashion accessories,6,14.796,310.716,Standard Class,22/11/2020,Ewallet,7.10
105-10-6182,Member,Male,United States,Burlington,North Carolina,27217,Fashion accessories,2,2.148,45.108,Same Day,23/11/2020,Ewallet,6.60
510-79-0415,Member,Female,United States,Burlington,North Carolina,27217,Sports and travel,6,6.924,145.404,Same Day,24/11/2020,Ewallet,4.90
241-96-5076,Member,Female,United States,Jackson,Mississippi,39212,Home and lifestyle,2,4.91,103.11,First Class,25/11/2020,Credit card,6.40
767-97-4650,Member,Female,United States,Jackson,Mississippi,39212,Sports and travel,2,6.483,136.143,First Class,26/11/2020,Credit card,8.00
648-83-1321,Member,Male,United States,Jackson,Mississippi,39212,Home and lifestyle,10,31.78,667.38,First Class,27/11/2020,Cash,4.30
173-57-2300,Member,Male,United States,New York City,New York,10035,Sports and travel,2,7.288,153.048,Standard Class,28/11/2020,Cash,6.10
305-03-2383,Normal,Female,United States,Waynesboro,Virginia,22980,Food and beverages,3,10.065,211.365,Second Class,29/11/2020,Cash,7.50
394-55-6384,Member,Female,United States,Waynesboro,Virginia,22980,Sports and travel,9,31.5855,663.2955,Second Class,30/11/2020,Cash,6.70
266-20-6657,Member,Male,United States,Waynesboro,Virginia,22980,Food and beverages,7,19.264,404.544,Second Class,01/12/2020,Ewallet,5.20
689-05-1884,Member,Male,United States,Los Angeles,California,90036,Health and beauty,10,24.315,510.615,Standard Class,02/12/2020,Cash,8.80
196-01-2849,Member,Female,United States,Los Angeles,California,90036,Fashion accessories,7,25.683,539.343,Standard Class,03/12/2020,Cash,9.50
372-62-5264,Normal,Female,United States,Chester,Pennsylvania,19013,Food and beverages,9,23.67,497.07,First Class,04/12/2020,Cash,
800-09-8606,Member,Female,United States,Chester,Pennsylvania,19013,Home and lifestyle,5,21.8425,458.6925,First Class,05/12/2020,Cash,6.60
182-52-7000,Member,Female,United States,Chester,Pennsylvania,19013,Sports and travel,4,5.408,113.568,First Class,06/12/2020,Ewallet,6.90
826-58-8051,Normal,Male,United States,Chester,Pennsylvania,19013,Home and lifestyle,4,12.438,261.198,First Class,07/12/2020,Ewallet,4.30
868-06-0466,Member,Male,United States,Chester,Pennsylvania,19013,Electronic accessories,9,31.311,657.531,First Class,08/12/2020,Credit card,7.80
751-41-9720,Normal,Male,United States,Chester,Pennsylvania,19013,Home and lifestyle,10,48.75,1023.75,First Class,09/12/2020,Ewallet,8.00
626-43-7888,Normal,Female,United States,Chester,Pennsylvania,19013,Fashion accessories,8,24.164,507.444,First Class,10/12/2020,Ewallet,9.60
176-64-7711,Normal,Male,United States,Cleveland,Ohio,44105,Food and beverages,3,4.848,101.808,Standard Class,11/12/2020,Credit card,4.30
191-29-0321,Member,Female,United States,Seattle,Washington,98103,Fashion accessories,10,9.885,207.585,Second Class,12/12/2020,Credit card,5.00
729-06-2010,Member,Male,United States,Long Beach,California,90805,Health and beauty,9,36.2115,760.4415,Standard Class,13/12/2020,Cash,9.20
640-48-5028,Member,Female,United States,Cary,North Carolina,27511,Home and lifestyle,9,39.7755,835.2855,Standard Class,14/12/2020,Cash,6.30
186-79-9562,Normal,Male,United States,Cary,North Carolina,27511,Health and beauty,7,25.1195,527.5095,Standard Class,15/12/2020,Cash,8.90
834-45-5519,Normal,Female,United States,Cary,North Carolina,27511,Electronic accessories,4,8.6,180.6,Standard Class,16/12/2020,Ewallet,7.60
162-65-8559,Member,Male,United States,New York City,New York,10035,Food and beverages,1,3.449,72.429,First Class,17/12/2020,Cash,4.80
760-27-5490,Normal,Male,United States,New York City,New York,10035,Fashion accessories,8,6.248,131.208,First Class,18/12/2020,Ewallet,9.10
445-30-9252,Normal,Male,United States,New York City,New York,10035,Sports and travel,3,3.855,80.955,First Class,19/12/2020,Ewallet,6.10
786-94-2700,Member,Male,United States,New York City,New York,10035,Food and beverages,6,24.186,507.906,First Class,20/12/2020,Cash,9.10
728-88-7867,Member,Female,United States,Palm Coast,Florida,32137,Home and lifestyle,4,15.106,317.226,Standard Class,21/12/2020,Ewallet,8.30
183-21-3799,Normal,Female,United States,Mount Vernon,New York,10550,Electronic accessories,9,34.9335,733.6035,Standard Class,22/12/2020,Ewallet,7.20
268-20-3585,Normal,Female,United States,Mount Vernon,New York,10550,Health and beauty,9,6.2325,130.8825,Standard Class,23/12/2020,Ewallet,6.00
735-32-9839,Member,Male,United States,Mount Vernon,New York,10550,Fashion accessories,8,39.48,829.08,Standard Class,24/12/2020,Ewallet,8.50
258-92-7466,Normal,Female,United States,Seattle,Washington,98105,Health and beauty,5,8.92,187.32,Second Class,25/12/2020,Credit card,6.60
857-16-3520,Member,Female,United States,Dover,Delaware,19901,Fashion accessories,7,25.011,525.231,First Class,26/12/2020,Ewallet,
482-17-1179,Member,Male,United States,Newark,Ohio,43055,Electronic accessories,3,1.791,37.611,Standard Class,27/12/2020,Credit card,8.10
788-21-5741,Normal,Male,United States,Orem,Utah,84057,Fashion accessories,3,6.807,142.947,Standard Class,28/12/2020,Credit card,7.20
821-14-9046,Member,Female,United States,Orem,Utah,84057,Fashion accessories,6,5.244,110.124,Standard Class,29/12/2020,Credit card,6.10
418-05-0656,Normal,Female,United States,Los Angeles,California,90045,Fashion accessories,7,8.946,187.866,Standard Class,30/12/2020,Cash,7.10
678-79-0726,Member,Female,United States,Detroit,Michigan,48205,Sports and travel,9,40.7835,856.4535,Standard Class,31/12/2020,Cash,5.10
776-68-1096,Normal,Male,United States,Detroit,Michigan,48205,Home and lifestyle,3,6.618,138.978,Standard Class,01/01/2021,Credit card,7.90
592-46-1692,Member,Female,United States,Philadelphia,Pennsylvania,19140,Food and beverages,7,12.8695,270.2595,Standard Class,02/01/2021,Cash,7.40
434-35-9162,Member,Male,United States,Hialeah,Florida,33012,Food and beverages,4,4.668,98.028,Standard Class,03/01/2021,Ewallet,7.40
149-14-0304,Member,Female,United States,Austin,Texas,78745,Health and beauty,8,11.4,239.4,Standard Class,04/01/2021,Cash,6.60
442-44-6497,Member,Male,United States,Austin,Texas,78745,Home and lifestyle,3,8.3355,175.0455,Standard Class,05/01/2021,Credit card,5.90
174-64-0215,Normal,Male,United States,Oceanside,New York,11572,Sports and travel,10,34.87,732.27,First Class,06/01/2021,Credit card,8.90
210-74-9613,Normal,Male,United States,Oceanside,New York,11572,Fashion accessories,4,19.452,408.492,First Class,07/01/2021,Ewallet,6.80
299-29-0180,Member,Female,United States,Oceanside,New York,11572,Home and lifestyle,7,18.263,383.523,First Class,08/01/2021,Cash,9.30
247-11-2470,Member,Female,United States,Oceanside,New York,11572,Fashion accessories,4,4.464,93.744,First Class,09/01/2021,Credit card,4.40
635-28-5728,Normal,Male,United States,Oceanside,New York,11572,Health and beauty,3,8.4,176.4,First Class,10/01/2021,Ewallet,4.80
756-49-0168,Member,Male,United States,Seattle,Washington,98115,Fashion accessories,1,0.985,20.685,Standard Class,11/01/2021,Ewallet,9.50
438-23-1242,Normal,Male,United States,Seattle,Washington,98115,Electronic accessories,7,26.558,557.718,Standard Class,12/01/2021,Ewallet,8.90
238-45-6950,Member,Male,United States,Seattle,Washington,98115,Food and beverages,1,2.686,56.406,Standard Class,13/01/2021,Ewallet,6.40
607-65-2441,Member,Male,United States,Seattle,Washington,98115,Health and beauty,10,40.975,860.475,Standard Class,14/01/2021,Credit card,6.00
386-27-7606,Member,Female,United States,Seattle,Washington,98115,Home and lifestyle,7,28.42,596.82,Standard Class,15/01/2021,Credit card,8.10
137-63-5492,Normal,Male,United States,Seattle,Washington,98115,Electronic accessories,10,29.38,616.98,Standard Class,16/01/2021,Ewallet,9.00
197-77-7132,Member,Male,United States,San Francisco,California,94110,Electronic accessories,8,36.624,769.104,Standard Class,17/01/2021,Ewallet,
805-86-0265,Normal,Male,United States,Naperville,Illinois,60540,Home and lifestyle,9,42.282,887.922,Standard Class,18/01/2021,Cash,9.80
733-29-1227,Normal,Male,United States,Naperville,Illinois,60540,Home and lifestyle,7,19.4635,408.7335,Standard Class,19/01/2021,Cash,8.50
451-73-2711,Normal,Male,United States,Naperville,Illinois,60540,Food and beverages,1,4.2415,89.0715,Standard Class,20/01/2021,Ewallet,8.80
373-14-0504,Member,Female,United States,Dallas,Texas,75220,Sports and travel,2,7.163,150.423,Standard Class,21/01/2021,Ewallet,8.80
546-80-2899,Member,Male,United States,Dallas,Texas,75220,Home and lifestyle,2,3.769,79.149,Standard Class,22/01/2021,Ewallet,9.50
345-68-9016,Member,Female,United States,Dallas,Texas,75220,Sports and travel,8,12.668,266.028,Standard Class,23/01/2021,Credit card,5.60
390-17-5806,Member,Female,United States,Dallas,Texas,75220,Food and beverages,1,1.921,40.341,Standard Class,24/01/2021,Cash,8.60
457-13-1708,Member,Male,United States,San Diego,California,92105,Fashion accessories,10,32.615,684.915,Same Day,25/01/2021,Credit card,5.20
664-14-2882,Member,Female,United States,San Diego,California,92105,Home and lifestyle,5,2.6325,55.2825,Same Day,26/01/2021,Credit card,5.80
487-79-6868,Member,Female,United States,Evanston,Illinois,60201,Home and lifestyle,9,5.5305,116.1405,Second Class,27/01/2021,Credit card,8.00
314-23-4520,Member,Male,United States,Trenton,Michigan,48183,Health and beauty,7,28.4305,597.0405,Standard Class,28/01/2021,Cash,9.00
210-30-7976,Member,Female,United States,Trenton,Michigan,48183,Fashion accessories,4,4.464,93.744,Standard Class,29/01/2021,Ewallet,4.10
585-86-8361,Normal,Female,United States,Trenton,Michigan,48183,Food and beverages,5,6.82,143.22,Standard Class,30/01/2021,Credit card,8.60
807-14-7833,Member,Female,United States,Trenton,Michigan,48183,Electronic accessories,10,8.71,182.91,Standard Class,31/01/2021,Ewallet,7.00
775-72-1988,Normal,Male,United States,San Francisco,California,94110,Home and lifestyle,5,18.32,384.72,First Class,01/02/2021,Ewallet,8.40
288-38-3758,Member,Female,United States,Los Angeles,California,90036,Fashion accessories,3,12.7305,267.3405,Standard Class,02/02/2021,Ewallet,7.40
652-43-6591,Normal,Female,United States,Jacksonville,Florida,32216,Fashion accessories,8,38.916,817.236,Standard Class,03/02/2021,Credit card,6.20
785-96-0615,Member,Female,United States,Cottage Grove,Minnesota,55016,Electronic accessories,8,14.296,300.216,Standard Class,04/02/2021,Ewallet,4.90
406-46-7107,Normal,Female,United States,Cottage Grove,Minnesota,55016,Home and lifestyle,6,28.956,608.076,Standard Class,05/02/2021,Cash,4.50
250-17-5703,Member,Male,United States,New York City,New York,10009,Food and beverages,10,9.425,197.925,Standard Class,06/02/2021,Ewallet,5.60
156-95-3964,Normal,Female,United States,Green Bay,Wisconsin,54302,Food and beverages,4,11.078,232.638,Standard Class,07/02/2021,Ewallet,8.00
842-40-8179,Member,Female,United States,Los Angeles,California,90004,Food and beverages,10,38.6,810.6,Standard Class,08/02/2021,Credit card,
525-09-8450,Normal,Male,United States,Atlanta,Georgia,30318,Electronic accessories,10,36.065,757.365,Standard Class,09/02/2021,Credit card,4.20
410-67-1709,Member,Female,United States,Columbus,Ohio,43229,Fashion accessories,8,25.552,536.592,Standard Class,10/02/2021,Ewallet,9.90
587-73-4862,Member,Female,United States,Bossier City,Louisiana,71111,Health and beauty,5,2.6725,56.1225,Second Class,11/02/2021,Ewallet,7.60
787-87-2010,Member,Male,United States,Bossier City,Louisiana,71111,Health and beauty,4,11.1,233.1,Second Class,12/02/2021,Credit card,6.60
593-14-4239,Normal,Female,United States,Bossier City,Louisiana,71111,Home and lifestyle,8,38.184,801.864,Second Class,13/02/2021,Ewallet,4.70
801-88-0346,Normal,Female,United States,Bossier City,Louisiana,71111,Fashion accessories,3,11.409,239.589,Second Class,14/02/2021,Credit card,9.80
388-76-2555,Normal,Male,United States,Bossier City,Louisiana,71111,Sports and travel,6,4.107,86.247,Second Class,15/02/2021,Cash,6.30
711-31-1234,Normal,Female,United States,Saint Petersburg,Florida,33710,Electronic accessories,4,19.128,401.688,Standard Class,16/02/2021,Cash,7.90
886-54-6089,Normal,Female,United States,Arlington,Virginia,22204,Home and lifestyle,6,3.429,72.009,Standard Class,17/02/2021,Cash,7.70
707-32-7409,Member,Female,United States,Des Moines,Iowa,50315,Sports and travel,4,19.108,401.268,Standard Class,18/02/2021,Ewallet,4.50
759-98-4285,Member,Female,United States,Des Moines,Iowa,50315,Health and beauty,7,30.0545,631.1445,Standard Class,19/02/2021,Credit card,8.00
201-63-8275,Member,Female,United States,Des Moines,Iowa,50315,Sports and travel,7,23.7965,499.7265,Standard Class,20/02/2021,Ewallet,5.70
471-06-8611,Normal,Female,United States,Des Moines,Iowa,50315,Food and beverages,1,2.621,55.041,Standard Class,21/02/2021,Credit card,6.30
200-16-5952,Member,Male,United States,Des Moines,Iowa,50315,Food and beverages,2,6.565,137.865,Standard Class,22/02/2021,Cash,6.00
120-54-2248,Normal,Female,United States,Des Moines,Iowa,50315,Food and beverages,5,7.215,151.515,Standard Class,23/02/2021,Credit card,8.00
102-77-2261,Member,Male,United States,Cincinnati,Ohio,45231,Health and beauty,7,22.8585,480.0285,Standard Class,24/02/2021,Credit card,4.20
875-31-8302,Normal,Male,United States,San Francisco,California,94110,Sports and travel,1,4.669,98.049,First Class,25/02/2021,Cash,9.60
102-06-2002,Member,Male,United States,San Francisco,California,94110,Sports and travel,5,6.3125,132.5625,First Class,26/02/2021,Cash,6.10
457-94-0464,Member,Male,United States,San Francisco,California,94110,Electronic accessories,9,39.5415,830.3715,First Class,27/02/2021,Ewallet,5.60
629-42-4133,Normal,Male,United States,San Francisco,California,94110,Health and beauty,8,8.72,183.12,First Class,28/02/2021,Cash,8.30
534-53-3526,Normal,Female,United States,Columbus,Ohio,43229,Sports and travel,4,18.952,397.992,Second Class,01/03/2021,Ewallet,7.80
307-04-2070,Member,Female,United States,Columbus,Ohio,43229,Fashion accessories,1,1.531,32.151,Second Class,02/03/2021,Credit card,
468-99-7231,Normal,Female,United States,Columbus,Ohio,43229,Home and lifestyle,8,17.604,369.684,Second Class,03/03/2021,Cash,8.80
516-77-6464,Member,Female,United States,Columbus,Ohio,43229,Health and beauty,5,2.54,53.34,Second Class,04/03/2021,Ewallet,4.10
404-91-5964,Normal,Male,United States,Columbia,South Carolina,29203,Electronic accessories,7,26.103,548.163,Standard Class,05/03/2021,Credit card,9.00
886-77-9084,Normal,Male,United States,Lancaster,California,93534,Electronic accessories,8,28.756,603.876,Second Class,06/03/2021,Ewallet,5.50
790-38-4466,Normal,Female,United States,Lancaster,California,93534,Health and beauty,5,2.7475,57.6975,Standard Class,07/03/2021,Credit card,9.30
704-10-4056,Member,Male,United States,Richmond,Virginia,23223,Health and beauty,3,9.0705,190.4805,Standard Class,08/03/2021,Credit card,5.60
497-37-6538,Normal,Male,United States,Richmond,Virginia,23223,Sports and travel,7,20.6185,432.9885,Standard Class,09/03/2021,Ewallet,9.70
651-96-5970,Normal,Male,United States,Richmond,Virginia,23223,Fashion accessories,1,2.3205,48.7305,Standard Class,10/03/2021,Cash,4.00
400-80-4065,Member,Male,United States,Richmond,Virginia,23223,Health and beauty,4,13.71,287.91,Standard Class,11/03/2021,Ewallet,9.20
744-16-7898,Normal,Female,United States,Asheville,North Carolina,28806,Home and lifestyle,10,48.685,1022.385,Same Day,12/03/2021,Cash,4.90
263-12-5321,Member,Male,United States,San Francisco,California,94110,Electronic accessories,7,32.41,680.61,Standard Class,13/03/2021,Ewallet,9.30
702-72-0487,Normal,Female,United States,San Francisco,California,94110,Electronic accessories,2,4.661,97.881,Standard Class,14/03/2021,Credit card,6.60
605-83-1050,Normal,Male,United States,Rochester,Minnesota,55901,Fashion accessories,2,2.718,57.078,Standard Class,15/03/2021,Ewallet,4.30
443-60-9639,Member,Female,United States,Rochester,New York,14609,Home and lifestyle,1,3.0435,63.9135,First Class,16/03/2021,Cash,5.50
864-24-7918,Member,Female,United States,Rochester,New York,14609,Sports and travel,10,12.245,257.145,First Class,17/03/2021,Cash,8.10
359-94-5395,Normal,Male,United States,Rochester,New York,14609,Health and beauty,1,4.639,97.419,First Class,18/03/2021,Credit card,9.80
401-09-4232,Member,Male,United States,Lake Elsinore,California,92530,Home and lifestyle,5,21.6725,455.1225,Standard Class,19/03/2021,Ewallet,9.40
751-15-6198,Normal,Male,United States,San Diego,California,92105,Sports and travel,6,6.903,144.963,First Class,20/03/2021,Ewallet,7.90
324-41-6833,Member,Female,United States,San Diego,California,92105,Electronic accessories,8,12.08,253.68,First Class,21/03/2021,Ewallet,5.10
474-33-8305,Member,Male,United States,New York City,New York,10024,Fashion accessories,7,23.5865,495.3165,Second Class,22/03/2021,Ewallet,6.90
759-29-9521,Member,Female,United States,Monroe,Louisiana,71203,Fashion accessories,9,22.032,462.672,Standard Class,23/03/2021,Cash,8.00
831-81-6575,Member,Female,United States,San Francisco,California,94122,Electronic accessories,9,34.0155,714.3255,First Class,24/03/2021,Cash,
220-68-6701,Normal,Female,United States,Denver,Colorado,80219,Home and lifestyle,4,15.494,325.374,Standard Class,25/03/2021,Cash,4.20
618-34-8551,Normal,Female,United States,Denver,Colorado,80219,Sports and travel,2,9.318,195.678,Standard Class,26/03/2021,Credit card,8.50
257-60-7754,Normal,Female,United States,Omaha,Nebraska,68104,Electronic accessories,4,10.046,210.966,First Class,27/03/2021,Cash,9.00
559-61-5987,Normal,Female,United States,Omaha,Nebraska,68104,Health and beauty,1,0.8875,18.6375,First Class,28/03/2021,Cash,8.60
189-55-2313,Normal,Female,United States,Edmonds,Washington,98026,Fashion accessories,10,31.09,652.89,First Class,29/03/2021,Ewallet,6.00
565-91-4567,Normal,Male,United States,Edmonds,Washington,98026,Health and beauty,8,4.3,90.3,First Class,30/03/2021,Ewallet,6.20
